SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
AL01,G13,274355,PORCA SEX 1/4 UNF (Un),377,Central
AL01,G23,501307,"PARAFUSO SEX 5/8 X 3.1/2"" UNC (Un",100,Central
AL01,G23,272403,"PORCA AC SX OSC C32/AA29 M22X1,50 CL10 CÓD. 79415 (7/8"" UNF) (Un)",26,Central
AL01,G23,274604,"PORCA SEX 3/8"" UNC ZB (Un)",2302,Central
AL01,G33,274203,"PORCA SEX 3/4"" UNC ZB (Un)",607,Central
AL01,G43,272152,"PORCA CAST. DE 3/4"" UNF ZB (Un)",2030,Central
AL01,G14,274306,"PORCA SEX 5/8"" UNC ZB (Un)",588,Central
AL01,G14,274288,"PORCA SEX 5/8"" UNF ZB (Un)",789,Central
AL01,G24,274124,PORCA SEX 1/2 UNC ZB (Un),3596,Central
AL01,G34,279419,"PORCA DUPLA DE 1/2"" UNF - ZB (Un)",1000,Central
AL01,G34,274252,"PORCA SEX 5/16"" UNC ZB (Un)",2900,Central
AL01,G34,274057,PORCA SEX 1/2 UNF ZB (Un),1000,Central
AL01,G44,274151,"PORCA SEXTAVADA 1.1/4"" UNF 8.8 (Un)",79,Central
AL01,F11,255454,"PARAF RODA MB (1.50) 10.9 22X89 ESPIRAL MBB CÓD. 812371 (7/8""X2.1/2"" UNF) (Un)",542,Central
AL01,F21,255464,"PARAF RODA 1/2 X 1.3/4"" CF. DES. (Un)",3300,Central
AL01,F31,255452,PARAF RODA 5/8-18Fx2.3/32 - 216R (Un),1200,Central
AL01,F41,255452,PARAF RODA 5/8-18Fx2.3/32 - 216R (Un),1200,Central
AL01,F42,258003,PARAF SEX 3/8 X 1.1/4 UNC ZB (Un),98,Central
AL01,F22,257645,"PARAF ALLEN 1/4 X 2"" NC C/CAB. (Un)",3660,Central
AL01,F12,257086,"PARAF ALLEN C/ CAB 1/4 X 5/8"" UNF (NÃO USAR, SUBSTITUÍDO.) (Un)",4717,Central
AL01,F12,258570,PARAF SEX 3/8 X 2 UNC (Un),220,Central
AL01,F32,256328,PARAF FRANC 5/16X1.1/2 C/PO.SX. (Un),2408,Central
AL01,F32,256328,PARAF FRANC 5/16X1.1/2 C/PO.SX. (Un),2408,Central
AL01,F13,256020,PARAF FRANC 1/2 X 1.1/2 GALV (Un),234,Central
AL01,F13,258416,PARAF SEX 5/16X 1.1/4 UNC (Un),2210,Central
AL01,F13,258090,PARAF SEX 5/16X 3/4 UNC ZB (Un),1512,Central
AL01,F23,260101,PARAF SEX 1/2 X 1.1/2 UNC ZB (Un),1700,Central
AL01,F43,258532,"PARAF SEX 1/2 X 2 "" UNC ZB (Un)",1550,Central
AL01,F14,258544,"PARAF SEX 1/2 X 3"" UNC ZB (Un)",518,Central
AL01,F24,260988,PARAF SEX 5/8 X 1.3/4 UNC ZB (Un),464,Central
AL01,F34,258210,PARAF SEX 3/4 X 1.1/2 UNC ZB (Un),324,Central
AL01,F34,256808,PARAF FRANC 3/8 X 1 (Un),397,Central
AL01,F44,256161,"PARAF FRANC 3/8 X 2"" (Un)",1243,Central
AL01,E11,222058,"GRAMPO 1/2""x55x155-B P/ FXS. (Un)",7499,Central
AL01,E21,222058,"GRAMPO 1/2""x55x155-B P/ FXS. (Un)",7499,Central
AL01,E31,222057,"GRAMPO 1/2""x55x110-B P/ FXS. (Un)",308,Central
AL01,E41,222057,"GRAMPO 1/2""x55x110-B P/ FXS. (Un)",308,Central
AL01,E12,260836,PARAF SEX 1/2 X 2.1/4 8.8UNC ZB (Un),391,Central
AL01,E22,260137,PARAF SEX 5/8 X 2.1/4 UNC (Un),355,Central
AL01,E22,260629,PARAF SEX 5/8 X1.1/2 8.8 NC ZB (Un),306,Central
AL01,E22,260400,PARAF SEX 5/8 X 1.3/4 8.8UNF ZB (Un),52,Central
AL01,E32,258820,"PARAF SEX 1/2"" X 4.1/2"" 8.8 UNF (Un)",50,Central
AL01,E32,260824,PARAF SEX 5/8 X 2.1/2 UNC (Un),284,Central
AL01,E42,258192,PARAF SEX 3/4 X 2 8.8 UNF ZB (Un),598,Central
AL01,E13,260484,PARAF SEX 1/2 X 1.1/4 UNC (Un),1081,Central
AL01,E23,258155,PARAF SEX 1/2 X 3.1/2 UNC ZB (Un),142,Central
AL01,E33,258155,PARAF SEX 1/2 X 3.1/2 UNC ZB (Un),142,Central
AL01,E43,258910,PARAF SEX 3/4 X 3 UNC ZB (Un),492,Central
AL01,E14,258234,PARAF SEX 3/4 X 2 UNC ZB (Un),1754,Central
AL01,E24,258234,PARAF SEX 3/4 X 2 UNC ZB (Un),1754,Central
AL01,E34,258236,"PARAFUSO SEXTAVADO 3/4"" X 2.1/2"" UNC (Un)",860,Central
AL01,E44,258236,"PARAFUSO SEXTAVADO 3/4"" X 2.1/2"" UNC (Un)",860,Central
AL01,ECH,226105,CORRENTE ELO 3/16 F. POLIDO (KG),125,Central
AL01,D11,212095,"ARRUELA LISA 1"" CH 3/16"" (Un)",1914,Central
AL01,D21,212092,"ARRUELA LISA 1/2"" CHAPA 1/8"" ZB OU ZA (Un)",2092,Central
AL01,D31,212093,"ARRUELA LISA 3/4"" CHAPA 3,75MM (Un)",550,Central
AL01,D41,212093,"ARRUELA LISA 3/4"" CHAPA 3,75MM (Un)",550,Central
AL01,D12,212099,"ARRUELA LISA 1/2"" ZB CHANFRA. # 1/8"" (Un)",2500,Central
AL01,D12,212102,"ARRUELA LISA 1.1/4"" GALV. 1/8"" ESPESSURA (Un)",300,Central
AL01,D12,212028,"ARRUELA LISA 7/8"" (Un)",400,Central
AL01,D22,212097,"ARRUELA LISA 5/8"" GALV # 1/8"" (Un)",440,Central
AL01,D22,212091,"ARRUELA LISA 3/8"" ZB CHAPA 1,5MM (Un)",1220,Central
AL01,D32,212300,"ARRUELA LISA 27MM POL. CHAPA 3/16"" (Un)",2100,Central
AL01,D42,212098,"ARRUELA LISA 1/4"" GALV (Un)",1040,Central
AL01,D42,212096,"ARRUELA LISA ZB 5/16"" EXP. 1,5 MM (Un)",3400,Central
AL01,D13,212507,"ARR. DE PRES. MÉDIA - ZB 1/4"" (Un)",1840,Central
AL01,D13,212600,"ARR. DE PRES. MÉDIA - ZB 3/8"" (Un)",0,Central
AL01,D13,212246,"ARR. DE PRES. MÉDIA - ZB 1"" (Un)",146,Central
AL01,D23,212258,"ARR. DE PRES. MÉDIA - ZB 3/4"" (Un)",1100,Central
AL01,D23,212350,"ARR. DE PRES. MÉDIA - ZB 5/16"" (Un)",2500,Central
AL01,D33,212301,"ARR. DE PRES. MÉDIA - ZB 1/2"" (Un)",3000,Central
AL01,D43,212404,"ARR. DE PRES. MÉDIA - ZB 5/8"" (Un)",1808,Central
AL01,D14,222326,PINO ELÁSTICO 4 X 26MM (Un),350,Central
AL01,D14,282005,REBITE DE ALUMINIO 4X5 (Un),80,Central
AL01,D14,234205,GRAXEIRO 1/4 UNF RETO (Un),2700,Central
AL01,D14,234151,GRAXEIRO 1/8 NPT RETO (Un),100,Central
AL01,D24,222217,"PINO TRAVA BUSSAL 3/8 X 2.1/4"" C/ARGOLA (Un)",83,Central
AL01,D24,222100,CONTRA PINO 5/32 X 1.1/2 (Un),2000,Central
AL01,D24,232300,"GRAMPO P/ CABO DE ACO 3/16"" (Un)",100,Central
AL01,D34,222148,CONTRA PINO 3/16 X 1.1/2 (Un),4650,Central
AL01,D34,222252,CONTRA PINO 3/16 X 2 (Un),2000,Central
AL01,D34,222150,CONTRA PINO 1/4 X 2.1/2 (Un),3210,Central
AL01,D44,222197,CONTRA PINO 1/8 X 1 (Un),1700,Central
AL01,D44,222859,CONTRA PINO 3/16 X 3 (Un),2450,Central
AL01,C11,497990,FIVELA P/ FITA PLASTICA AB 12X28 (Un),3000,Central
AL01,C11,497848,FITA PLAST. P/EMB. LARG. 10mm. (Un),3,Central
AL01,C21,314626,ELETRODO 1/8 E 7018 (KG),45,Central
AL01,C31,314018,ELETRODO 1/8 E 6010 (KG),22,Central
AL01,C41,-,,0,Central
AL01,C12,213356,"ADAPTADOR SIMPLES RANHURA DUPLA 2"" (Un)",10,Central
AL01,C12,213355,"COTOVELO 90° FG 2"" (Un)",5,Central
AL01,C22,240473,TERMINAL MACHO - CIL. CBH's (Un),455,Central
AL01,C32,222356,"GRAMPO R 4,5 X 80 ZB (Un)",1700,Central
AL01,C42,222356,"GRAMPO R 4,5 X 80 ZB (Un)",1700,Central
AL01,C13,240084,TEE C/PORCA ANILHA 3/4 16F UNF (Un),421,Central
AL01,C13,240461,"ADAPTADOR 3/4""-16 PTT-30° (Un)",78,Central
AL01,C23,240590,"ADAPT. 1/2"" NPTF X 3/4-16-PTT-30° (Un)",800,Central
AL01,C33,298876,"MACHO ENG RÁPIDO DE 1/2"" C/PROTETOR (Un)",680,Central
AL01,C43,-,,0,Central
AL01,C14,213602,ABRACADEIRA P/ MANGOTE MS 5462 (Un),142,Central
AL01,C24,292254,"VALVULA DE GAVETA 2"" (Un)",18,Central
AL01,C24,292205,"VALVULA DE GAVETA 1.1/2"" (Un)",10,Central
AL01,C34,292023,"LUVA SIMPLES GALV 2"" BSP (Un)",29,Central
AL01,C34,292242,"TAMPAO PVC 2"" (Un)",0,Central
AL01,C44,240462,CAPS DE VINIL DMPC 0740-1A (Un),1200,Central
AL01,C44,209911,ENGATE RÁPIDO C2 COM ESCAMA 050030005 (Un),9,Central
AL01,CCH,222185,"PINO TRAVA C/ ARG. 3/8"" X 2"" - ZA. (Un)",2300,Central
AL01,B12,647433,"SERRA EM FITA PB - 1"" 4-6 VPR (Un)",32,Central
AL01,B21,649259,"DISCO DE LIXA G-36 7"" (Un)",790,Central
AL01,B31,700043,VASELINA PASTOSA (KG),0,Central
AL01,B31,717060,VASSOURINHA DE PIACAVA (Un),11,Central
AL01,B41,300039,SUPORTE P/ ARAME MIG (Un),5,Central
AL01,B41,500004,"SUPORTE BORRACHA CINZA 7"" MAX (DISCO) (Un)",0,Central
AL01,B41,500460,MARTELO BORRACHA 80MM (Un),0,Central
AL01,B41,649351,ESC. DE ACO 1777 P/SOLDADOR (Un),16,Central
AL01,B11,647471,"SERRA EM FITA PB II - 27- 3-4 C/ 3,66M (Un)",16,Central
AL01,B22,649860,LIXA D'AGUA G-400 (Un),252,Central
AL01,B22,649304,"DISCO P/ POLICORTE 1/8 X 7"" (Un)",8,Central
AL01,B22,649302,"DISCO P/ POLICORTE 1/8 X 10"" (Un)",8,Central
AL01,B32,703059,"TRINCHA - TIGRE 572 - 3"" (Un)",6,Central
AL01,B32,703041,"TRINCHA - TIGRE 572 - 1.1/2"" (Un)",0,Central
AL01,B32,703040,"TRINCHA - TIGRE 572 - 1"" (Un)",5,Central
AL01,B42,649740,LIXA DE PANO P/ FERRO G-60 (Un),19,Central
AL01,B42,649727,LIXA DE PANO P/ FERRO G-100 (Un),64,Central
AL01,B42,649764,LIXA DE PANO P/ FERRO G-220 (Un),100,Central
AL01,B13,299534,"LONA DE FREIO MOLDADA 1/4X2"" (M)",325,Central
AL01,B23,350254,MASSA PLASTICA C/DILUENTE (Un),5,Central
AL01,B23,649280,"DISCO FLAP 4"" G-60 (Un)",41,Central
AL01,B33,600352,"DISCO DE DESBASTE 4.1/2"" (Un)",53,Central
AL01,B33,649913,DISCO DE LIXA HOOKIT G-220 (Un),100,Central
AL01,B33,649305,"DISCO P/ POLICORTE 1MM X 4.1/2"" P/ INOX (Un)",263,Central
AL01,B43,533786,FITA ISOLANTE 19MM X 20M PRET,1,Central
AL01,B43,533701,FITA TEFLON 3/4 x 50 Mts (Un),1,Central
AL01,B14,649272,"DISCO DE DESBASTE 1/4 x 7 x 7/8"" (Un)",73,Central
AL01,B14,649910,"DISCO DE LIXA 4.1/2"" G-36 (Un)",190,Central
AL01,B24,318723,TINTA P/SERIGRAFIA SINT. BRANCO (L),"23,4",Central
AL01,B24,649911,DISCO DE LIXA HOOKIT G-80 (Un),400,Central
AL01,B34,649916,"DISCO DE LIXA 7"" G-60 (Un)",40,Central
AL01,B34,282169,REBITE DE ALUMINIO 6X12 (Un),1998,Central
AL01,B44,266176,PLACA DE IDENT. CEMAG (Un),2199,Central
AL01,BCH,802013,GRAXA LUBRIFICANTE (KG),342,Central
AL01,GT01,643427,INSERTO PASTILHA ROSCA EXT RT16.01W-60P YBG201 (Un),20,Central
AL01,GT01,650090,#N/A,10,Central
AL01,GT01,650091,#N/A,0,Central
AL01,GT01,648385,#N/A,10,Central
AL01,GT01,649654,#N/A,0,Central
AL01,GT01,649044,INS INT 16 IR 6 STACME TT7010 (Un),5,Central
AL01,GT01,649043,#N/A,0,Central
AL01,GT01,949042,#N/A,0,Central
AL01,GT01,649035,INS 22 E R M - N 60 - IC 250 (Un),15,Central
AL01,GT01,643428,INSERTO PASTILHA ROSCA INT LT22.01W-60P YBG201 (Un),50,Central
AL01,GT02,648373,INS SDMT 09.03.08 KC725M (Un),10,Central
AL02,GT03,648607,INS CNMA 12.04.04 IC 428 (Un),7,Central
AL01,GT02,648375,INS SNGX 13.06.08 - M TT 9080 (Un),10,Central
AL01,GT02,648374,INS SPMT 12.04.08 D-51 WSM 25 (Un),25,Central
AL01,GT02,650505,INS XCMT 08.03.04 MF IC908 (Un),10,Central
AL01,GT02,648671,INS SNMG 12.04.08 TF - IC 9250 (Un),10,Central
AL01,GT03,643429,INSERTO PASTILHA TCMT 090204 (Un),10,Central
AL01,GT03,650175,INS WNMG 08.04.08 WT TT3500 (Un),35,Central
AL01,GT03,650094,PASTILHA TNMG 16.04.04E FM T9325 (Un),30,Central
AL01,GT03,648386,PASTILHA TNMG 16.04.04 EL - SIT9325 (Un),9,Central
AL01,GT03,650093,#N/A,50,Central
AL01,GT03,600559,CALÇO 170.3-852 TNMG 16 (Un),11,Central
AL01,GT03,600562,ACESSORIO 50L12 - RH36 COMPLETO (Un),1,Central
AL01,GT04,648713,INS GIPI 2.50-0.20 (Un),10,Central
AL01,GT04,649971,INS VBMT 16.04.08 - MT TT 3500 (Un),10,Central
AL01,GT04,650161,INS DNMG 15.06.08 MT TT8125 (Un),10,Central
AL01,GT04,658369,#N/A,0,Central
AL01,GT04,649655,INSERTO MGMN 400 RWM215 (Un),20,Central
AL01,GT04,650303,INS TDT 1.30- TT7220 (Un),10,Central
AL01,GT04,600503,INS PASTILHA APPT1604PDSRGD KCPK30 (Un),0,Central
AL01,GT05,645461,MACHO 1/8 NPT OSG - ANSI-108A (Un),4,Central
AL01,GT05,645309,MACHO OSG 3/8 UNF 100B DIN351 (Un),2,Central
AL01,GT05,645057,MACHO 3/8 UNF DIN2182-281/2 OX (Un),1,Central
AL01,GT05,645308,#N/A,0,Central
AL01,GT05,645260,MACHO MÁQ 3/4 UNC DIN2182-280/2 (Un),2,Central
AL01,GT05,645078,MACHO 1/2 UNC 2183-285/1 P HELIC (Un),1,Central
AL01,GT05,645175,MACHO 1/2 UNC DIN-2183-285/2 OX (Un),2,Central
AL01,GT05,645010,#N/A,0,Central
AL01,GT05,645102,MACHO OSG 1/4 UNF 100B DIN351 (Un),1,Central
AL01,GT05,645369,MACHO OSG 1/4 UNC 100C DIN351 (Un),2,Central
AL01,GT05,645020,"MACHO SHT 5/8"" - 11 UNC 2B+0,2 HSS (Un)",1,Central
AL01,GT05,645758,MACHO 1/2 BSP GG-MS - RETO (Un),1,Central
AL01,GT05,645126,"MACHO 1/4"" BSP (Un)",2,Central
AL01,GT06,645461,MACHO 1/8 NPT OSG - ANSI-108A (Un),4,Central
AL01,GT06,645008,MACHO OSG 5/16 UNF 100B DIN351 (Un),3,Central
AL01,GT06,645016,MACHO 5/8 UNF DIN2183-286/2 OX (Un),2,Central
AL01,GT06,645724,MACHO 1/8 UNC JOGO (Un),4,Central
AL01,GT10,647495,SERRA P/ TICO TICO (Un),1,Central
AL01,GT10,646404,LAMINA DE SERRA 1 X 12 (Un),4,Central
AL01,GT10,646301,LAMINA DE SERRA 1/2 X 12 (Un),0,Central
AL01,A11,504620,SPRAY TINTA (Un),70,Central
AL01,A13,700401,PANO MULT. USO COM 5 UNID. (Un),1,Central
AL01,A13,760008,#N/A,14,Central
AL01,A13,313014,COLA ADESIVA P/ BORRACHA (GAL),4,Central
AL01,A21,504620,SPRAY TINTA (Un),70,Central
AL01,A22,507124,OLEO DESENGRIPANTE SPRAY (M1/ WD-40) 500ML (Un),36,Central
AL01,A22,507119,OLEO DESENGRIPANTE LUB 300ML (Un),0,Central
AL01,A23,318050,WASH PRIMER (L),"31,4",Central
AL01,A23,313233,CATALIZ. P/WASH PRIMER (L),26,Central
AL01,A31,504620,SPRAY TINTA (Un),70,Central
AL01,A32,350527,LOCTITE 271 TB. C/ 50 GR. (Un),5,Central
AL01,A32,599488,ADESIVO INSTANTANEO 20 G (Un),4,Central
AL01,A32,350253,MASSA POLIESTER SW - 750 GRAMAS (Un),13,Central
AL01,A33,300022HYP,#N/A,"153,4",Central
AL01,A41,649914,"DISCO DE LIXA 7"" G-120 (Un)",259,Central
AL01,A42,300027,LUBRIF ANTI-RESPINGO PASTA 250 LEDAN (Un),65,Central
AL01,A42,705884,REMOVEDOR RCG S ETAPA 2 (Un),22,Central
AL01,A42,705901,REVELADOR DCG S2 ETAPA 3 (Un),17,Central
AL01,A42,705883,PENETRANTE PCG 53 ETAPA 1 (Un),20,Central
AL01,A43,300022,LIQUIDO REFRIGERANTE PLASMA HYPERTHERM (HYP028872) (L),0,Central
AL01,G01,641741,BROCA AR 9/64 HAST.CIL.DIN338 (Un),2,Central
AL01,G01,641601,#N/A,7,Central
AL01,G01,641406,BROCA AR 13/64 HAST.CIL.DIN338 (Un),17,Central
AL01,G01,641364,BROCA AR 11/64 HAST.CIL.DIN338 (Un),16,Central
AL01,G01,641303,BROCA AR 1/8 HAST.CIL.DIN338 (Un),11,Central
AL01,G01,641305,BROCA AR 1/8 HAST.CIL.DIN338 LONGA (Un),7,Central
AL01,G01,641704,BROCA AR 9/32 HAST.CIL.DIN338 (Un),10,Central
AL01,G01,641649,BROCA AR 7/16 HAST.CIL.DIN338 (Un),11,Central
AL01,G01,600360,BROCA ESCALONADA M8 - K6223-8 (Un),5,Central
AL01,G01,643464,#N/A,0,Central
AL01,G01,641583,BROCA AR 5/16 HAST.CIL.DIN338 (Un),0,Central
AL01,G01,641765,BROCA AR 1/4 HAST.CIL.DIN338 (Un),7,Central
AL01,G01,641509,BROCA AR 3/16 HAST.CIL.DIN338 (Un),8,Central
AL01,G01,641766,BROCA AR 9.0MM HAST.CIL.DIN338 (Un),6,Central
AL01,G01,641674,BROCA AR 13/32 HAST.CIL.DIN338 (Un),2,Central
AL01,G01,641340,BROCA AR 11/32 HAST.CIL.DIN338 (Un),17,Central
AL01,G01,641649,BROCA AR 7/16 HAST.CIL.DIN338 (Un),11,Central
AL01,G01,641390,BROCA AR 11/32 LONGA DIN340 (Un),6,Central
AL01,G01,641560,BROCA AR 3/8 HAST.CIL.DIN338 (Un),3,Central
AL01,G01,600094,#N/A,0,Central
AL01,G01,641285,#N/A,0,Central
AL01,G01,641561,BROCA AR 3/8 LONGA HAST.CIL.DIN338 (Un),5,Central
AL01,G01,641391,#N/A,0,Central
AL01,G01,641443,BROCA AR 17/32 HAST.CIL.DIN338 (Un),4,Central
AL01,G01,641626,#N/A,0,Central
AL01,G01,641388,BROCA AR 7/16 LONGA DIN340 (Un),6,Central
AL01,G01,643117,#N/A,0,Central
AL01,G01,643452,BROCA TOPO 5/16 4 NAVALHAS (Un),5,Central
AL01,G01,643418,#N/A,0,Central
AL01,G01,643500,#N/A,0,Central
AL01,G01,643105,BROCA DE CENTRO 3/16X7/16 (Un),7,Central
AL01,G01,600158,LIMA ROTATIVA TOPO ESFER/CILIN 10MM (Un),8,Central
AL01,G01,600514,#N/A,3,Central
AL01,G01,509001,"BROCA DE WIDIA 9/16"" 14MM (Un)",1,Central
AL01,G01,600517,"ESCARIADOR RETO Ø20 P/ BROCA 8.8MM (11/32"") REF. BA0000000 (Un)",2,Central
AL01,G02,641395,#N/A,0,Central
AL01,G02,643294,BROCA CONICA 1/4 DIN 345 (Un),1,Central
AL01,G02,641996,BROCA CONICA 39/64 DIN 345 (Un),7,Central
AL01,G02,641790,BROCA CONICA 5/16 DIN 345 (Un),0,Central
AL01,G02,641947,"BROCA CONICA 8,5MM DIN 345 (Un)",2,Central
AL01,G02,641635,"BROCA CONICA 23,0mm DIN 345 (Un)",0,Central
AL01,G02,641960,BROCA CONICA 1.1/16 DIN 345 (Un),1,Central
AL01,G02,641807,BROCA CONICA 1 DIN 345 (Un),1,Central
AL01,G02,641820,#N/A,0,Central
AL01,G02,641911,BROCA CONICA 5/8 DIN 345 (Un),0,Central
AL01,G02,641740,BROCA CONICA 11/16 DIN 345 (Un),1,Central
AL01,G02,641735,BROCA CONICA 17/64 DIN 345 (Un),2,Central
AL01,G02,641698,BROCA CONICA 29/64 DIN 345 (Un),3,Central
AL01,G02,641870,BROCA CONICA 33/64 DIN 345 (Un),1,Central
AL01,G02,641819,BROCA CONICA 21/64 DIN 345 (Un),1,Central
AL01,G02,641868,BROCA CONICA 15/32 DIN 345 (Un),1,Central
AL01,G02,641730,BROCA CONICA 17/32 DIN 345 (Un),2,Central
AL01,G02,641832,BROCA CONICA 3/8 DIN 345 (Un),1,Central
AL01,G02,641753,BROCA CONICA 25/64 DIN 345 (Un),0,Central
AL01,G02,641716,BROCA CONICA 1/2 DIN 345 (Un),1,Central
AL01,G02,641893,BROCA CONICA 27/64 DIN 345 (Un),2,Central
AL01,G02,641875,"BROCA CONICA 9,0mm. DIN 345 (Un)",2,Central
AL01,G02,641930,BROCA CONICA 55/64 DIN 345 (Un),1,Central
AL01,G02,641777,BROCA CONICA 25/32 DIN 345 (Un),2,Central
AL01,G02,641616,#N/A,0,Central
AL01,G02,641972,BROCA CONICA 3/4 DIN 345 (Un),2,Central
AL01,G02,641881,BROCA CONICA 9/16 DIN 345 (Un),1,Central
AL01,G02,641716,BROCA CONICA 1/2 DIN 345 (Un),1,Central
AL01,G03,533891MEG,#N/A,38,Central
AL01,G03,533891HYP,#N/A,64,Central
AL01,G03,533883HYP,#N/A,30,Central
AL01,G03,534144HYP,#N/A,77,Central
AL01,G03,533892MEG,#N/A,40,Central
AL01,G03,533892HYP,#N/A,65,Central
AL01,G04,533884HYP,#N/A,74,Central
AL01,G04,534050HYP,#N/A,80,Central
AL01,G04,533885MEG,#N/A,6,Central
AL01,G04,533885HYP,#N/A,19,Central
AL01,G04,533890HYP,#N/A,9,Central
AL01,G04,533880HYP,#N/A,5,Central
AL01,G04,533886MEG,#N/A,7,Central
AL01,G04,533886HYP,#N/A,6,Central
AL01,G04,533888MEG,#N/A,10,Central
AL01,G05,533888HYP,,13,Central
AL01,G06,533881HYP,,8,Central
AL01,G07,534116HYP,,3,Central
AL01,G08,534231HYP,,17,Central
AL01,G09,534091HYP,,4,Central
AL01,G05,534433,BICO SIMPLES 1.00 RAYTOOLS CÓD WELLE 8646 (Un),17,Central
AL01,G05,534434,BICO SIMPLES 1.50 RAYTOOLS CÓD WELLE 8659 (Un),20,Central
AL01,G05,534460,BICO DUPLO 3.0MM ROYTOOLS CÓD WELLE 8655 (Un),20,Central
AL01,G05,534438,JANELA DE PROTEÇÃO INFERIOR ROYTOOLS CÓD WELLE 8657 (Un),21,Central
AL01,G05,534447,BICO SIMPLES 1.20 RAYTOOLS CÓD WELLE 8645 (Un),17,Central
AL01,G05,534459,BICO DUPLO 2.5MM ROYTOOLS CÓD WELLE 8654 (Un),20,Central
AL01,G05,534461,BICO DUPLO 3.5MM ROYTOOLS CÓD WELLE 9286 (Un),9,Central
AL01,G05,534448,JANELA DE PROTEÇÃO SUPERIOR ROYTOOLS CÓD WELLE 8658 (Un),26,Central
AL01,G06,533653,BOCAL CONICO 1.6MM CÓD. ME516 (Un),60,Central
AL01,G06,533053,PORTA BOCAL M08 CÓD.MB406 (Un),200,Central
AL01,G06,533396,"BICO CONT. 1,2MM M8 CÓD. MA063 (Un)",20,Central
AL01,G08,533046,"GUIA ESPIRAL 1,2MM 5,5M CÓD.MP805 (Un)",5,Central
AL01,G08,533204,"GUIA ESPIRAL ACO 1,2MM 3.5M CÓD.MP803 (Un)",17,Central
AL01,G08,533045,"GUIA ESPIRAL 1,2MM 4,5M CÓD.MP804 (Un)",21,Central
AL01,A02,292448,GAX MOLYTH REF 37503250 MAI (Un),0,Central
AL01,A02,292048,#N/A,300,Central
AL01,A02,292291,GAX MOLYTH REF 25002000375 (Un),0,Central
AL01,A02,292292,GAXETA MOLYTHANE POLYPAK TIPO B 25002375-375 B (Un),350,Central
AL01,A03,210019,ANEL GUIA MOLYGARD 6W2-2612-500 (Un),0,Central
AL01,A03,210013,ANEL GUIA MOLYGARD W2-2250-500 (REF. PARKER) (Un),300,Central
AL01,A03,210161,ANEL RASPADOR D-2375 (Un),100,Central
AL01,A03,210160,ANEL RASPADOR REF D-2000 (Un),300,Central
AL01,A03,210026,ANEL O'RING 2-045 (Un),400,Central
AL01,A03,210027,ANEL O'RING 2-026 (Un),300,Central
AL01,A03,210028,ANEL O'RING 2-029 (Un),200,Central
AL01,A03,210029,ANEL O'RING 2-047 (Un),250,Central
AL01,A03,210011,ANEL O'RING 2-244 (Un),350,Central
AL01,A03,210158,ANEL O-RING 2-342 (Un),150,Central
AL01,A04,274964,"PORCA SEXTAVADA G5 1.1/2"" UNF (Un)",330,Central
AL01,A01,745005,,0,Central
AL01,A02,700400,BOBINA DE PAPEL 57 X 300 TERMICA 55G NEUTRA AMARELA (Un),25,Central
AL01,A03,700295,QUADRO DE AVISO ACRILICO A4 CRISTAL 23 X 31 WALEU (Un),50,Central
AL01,A03,700058,PRANCHETA EUCATEX (Un),1,Central
AL01,A05,702098,"PLASTICO P/ PLASTIFICADORA A4 220 X 307 X 0,05 MM C/ 100 UN (Un)",4,Central
AL01,A05,712360,CADERNO COMUM (Un),1,Central
AL01,A05,716032,"PAPEL A4 ETIQUETA A4375 C/ 100FL 32,83MM X 104,5MM (Un)",1,Central
AL01,A06,716030,PAPEL OFICIO A-4 C/ 500 FOLHAS (Un),40,Central
AL01,B01,708021,PASTA SUSPENSA (Un),1,Central
AL01,B01,708011,PASTA SAFONADA DUPLICATA COM 31 DIVISORIAS POLIBRAS (Un),0,Central
AL01,B02,497872,FITA ADESIVA USO GERAL 3M C/ 100 MTS (Un),49,Central
AL01,B03,701935,MARCADOR ESFEROGRÁFICO DE 2mm. (Un),54,Central
AL01,B03,708006,CX GIZ BRANCO C/ 64 UNIDS (Un),12,Central
AL01,B03,701018,ESPONJA DUPLA FACE 60X1 (Un),67,Central
AL01,B04,704011,CAFÉ P/ COPA (Un),48,Central
AL01,B05,704010,AÇÚCAR P/ COPA (KG),68,Central
AL01,B05,704012,ADOÇANTE LIQUIDO 100ML (Un),8,Central
AL01,B06,350151,COLA BRANCA (L),19,Central
AL01,C01,533107,"ALICATE UNIVERSAL 8"" 8280 IOX (Un)",3,Central
AL01,C02,701125,,0,Central
AL01,C02,313209,FITA CREPE 48x50 P/PINTURA (Un),16,Central
AL01,C03,712115,CX CLIPS No. 1/0 C/ 100 UNIDS (Un),2,Central
AL01,C03,712103,,0,Central
AL01,C03,712020,CX CLIPS No. 3/0 C/ 50 UNIDS (Un),1,Central
AL01,C03,712000,CX CLIPS No. 4/0 C/ 50 UNIDS (Un),4,Central
AL01,C03,712049,EXTRATOR DE GRAMPOS (Un),3,Central
AL01,C03,700017,GRAMPEADOR GENMES 5777 (Un),6,Central
AL01,C03,717095,PINCEL ATOMICO (Un),4,Central
AL01,C03,712048,CX GRAMPO 26/6 C/5000 (Un),10,Central
AL01,C03,700091,CANETA OFFICE PEN 2.0 (Un),0,Central
