SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
PEÇA,,027054,CINTA PROTETOR FRONTAL - ESTRUTURA - APLICADOR DE TNT,,Almox Corte e Estamparia
PEÇA,,027055,CINTA PROTETOR LATERAL - ESTRUTURA - APLICADOR DE TNT,,Almox Corte e Estamparia
PEÇA,,027056,CINTA SUPORTE LATERAL DA LONA - ESTRUTURA - APLICADOR DE TNT,,Almox Corte e Estamparia
PEÇA,,027084,TRAVESSA COL SUP - ELEV MAIOR /SUP SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027091,TUBO NIVELADOR - LAV / ELEV MENOR / ELEV MAIOR / SING / EST HORIZ - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027095,TRAVESSA - SUP SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027101,FECHAM MENOR INFERIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027103,COMPLEM LATERAL FECHAM MAIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027105,FECHAM MAIOR INF- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027106,BASE DO MANCAL TRAS - ELEV MAIOR /SUP SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027106,BASE DO MANCAL TRAS - ELEV MAIOR /SUP SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027107,BASE DO MANCAL DIANT- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027108,ESTICADOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027149,FECHAM TUBO REGULAGEM- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027154,CHAPA DE FIXAÇÃO DO EIXO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027159,CHAP LAT DUTO DE REFUGO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027160,CHAPEAM FRONTAL DUTO DE REFUGO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027161,CHAPEAM TRAS DUTO DE REFUGO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027165,FLANGE DO DISCO DE ROLO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027172,FLANGE DO DISCO DE FREIO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027174,FECHAMENTO PROTEÇÃO PLATAFORMA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027175,PROTEÇÃO LATERAL- PLATAFORMA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027178,APOIO DO DISCO DE ROLO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027238,SAPATA BASE NIVELADORA - LAV / ELEV MENOR / ELEV MAIOR / SING / EST HORIZ - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027275,TRAVESSA - ESTEIRA DE REFUGO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027276,LONGARINA REFUGO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027277,APOIO DESLIZANTE - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027277,APOIO DESLIZANTE - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027281,BASE - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027281,BASE - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027283,APOIO INCLINADO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027283,APOIO INCLINADO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027289,FECHAM MÓVEL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027289,FECHAM MÓVEL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027290,FECHAM TRASEIRO - ESTEIRA DE REFUGO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027294,SAPATA - LAV / SUP SUP ELEV MENOR / SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027303,COLUNA DE PROTEÇÃO CAVALETE- PLATAFORMA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027304,CORREMÃO PROTEÇÃO CAVALETE- PLATAFORMA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027305,PROTEÇÃO CAVALETE - PLATAFORMA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027308,CHAPA SUPORTE SUPERIOR DEFLETOR DIANTEIRO - CONJUNTO DIANTEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027313,CHAPA TRIANGULAR REFORÇO DEFLETOR DIANTEIRO - DEFLETOR DIANTEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027317,CHAPA SOLDADA DEFLETOR - DEFLETOR TRASEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027318,CORPO DO ESTICADOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027319,COMPLEM DO ESTICADOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027322,CHAPA SUPORTE LAMINA DEFLETOR DIANTEIRO - DEFLETOR DIANTEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027323,LAMINA DEFLETOR DIANTEIRO - DEFLETOR DIANTEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027327,CHAPA SUPORTE DEF DIANTEIRO MEDIANO - DEFLETOR DIANTEIRO - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,027335,FLANGE DO ROLO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027337,EIXO DO ROLO MOTOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027346,BASE DO ESTICADOR - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027347,APOIO DO FUSO - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027353,CHAPA DA PORCA - ELEV MAIOR / ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027403,EIXO SECUNDÁRIO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027404,ORELHA BRAÇO DE TORÇÃO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027404,ORELHA BRAÇO DE TORÇÃO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027410,LONGARINA SUPERIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027410,LONGARINA SUPERIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027412,FECHAM FIXO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027415,SAPATA APOIO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027510A,LONGARINA SUPERIOR- SELECIONADORA DE FRUTAS (A),,Almox Corte e Estamparia
PEÇA,,027528,ORELHA ESTRUTURA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027546,CANTONEIRA DE APOIO DO MANCAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027546,CANTONEIRA DE APOIO DO MANCAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027560,CANTONEIRA DO MANCAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027560,CANTONEIRA DO MANCAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027580,CHAPA DE ESBARRO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027606,LATERAL BALANÇA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027607,BASE BALANÇA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027609,GUIA LATERAL MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027610,GUIA LATERAL MAIOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027616,TRAVESSA INF BALANÇA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027623,CANTONEIRA INFERIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027623,CANTONEIRA INFERIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027660,TRAVA FECHAMENTO LATERAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027660,TRAVA FECHAMENTO LATERAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027669,TUBO FRONTAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027671,BASE PLATAF DE REFUGO - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027681,TRAVESSA DO CAVALETE- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027688,BASE SUPORTE SENSOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027696,CHAPA GUIA LATERAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027701,PERFIL L DA GUIA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027713,RODA DENTADA 48 DENTES - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027737,FECHAM DA COLUNA - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027738,FECHAM LAT CONT- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027739,CALHA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027845,ORELHA DO TUBO DE LIGAÇÃO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027860,CHAPA DE APOIO ALMOFADA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027895,ORELHA COMPLEMENTO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027904,GUIA BANDEJA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027918,APOIO DO FUSO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027939,CHAPA DE DESCIDA EST DAS BAIAS- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,027939,CHAPA DE DESCIDA EST DAS BAIAS- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028005,CHAPA DE SAÍDA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028041,REF CHAPA DA PORCA - ELEV MAIOR / ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028045,CHAPA LATERAL BRAÇO DA RODA - MÁQ P/ COLHEITA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028080,PERFIL GUIA DA BANDEJA MENOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028080,PERFIL GUIA DA BANDEJA MENOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028115,CORPO DO CHASSI - ELEVADOR MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028116,LONGARINA - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028118,COLUNA MAIOR - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028119,COLUNA INTERM - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028120,COLUNA MENOR - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028121,MÃO FRANCESA MAIOR - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028122,MAO FRANCESA MENOR - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028123,TRAVESSA - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028127,COLUNA SUP - SUP SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028128B,LONGARINA CENTRAL- SELECIONADORA DE FRUTAS (B),,Almox Corte e Estamparia
PEÇA,,028133,CANTONEIRA DE REFORÇO MÃO FRANCESA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028133,CANTONEIRA DE REFORÇO MÃO FRANCESA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028172,BASE DA COLUNA MENOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028174,FECHA LAT.- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028199,COMPL FECHAM LATERAL - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028220,CANT. DE FIXAÇÃO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028221,ORELHA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028224,APOIO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028227,LONGARINA LATERAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028229,REFORÇO - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028231,REF DA COLUNA TRASEIRA - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028231,REF DA COLUNA TRASEIRA - SUP ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028236,FECHAMENTO BANDEJA - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028238,ORELHA MAIOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028242,REF COLUNA SUP - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028242,REF COLUNA SUP - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028246,COMPLEM. REF. COLUNA SUP - ELEV MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028288,COMPLEMENTO FECHAMENTO - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028289,COMPLEM FECHAM MENOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028297,DISTANCIADOR MAIOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028301,LONGARINA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028302,TRAVESSA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028306,MÃO FRANCESA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028307,COLUNA APOIO DA CALHA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028310,APOIO DA CALHA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028335,LONGARINA RECORTADA LATERAL- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028340,DISTANCIADOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028340,DISTANCIADOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028344,FECHAMENTO FRONTAL _ ESTRUTURA DO SINGULADOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028348,BASE MANCAL MOTOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028350,ORELHA MANCAL MOTOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028350,ORELHA MANCAL MOTOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028351,COLUNA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028353,SUPORTE CALHA DIANTEIRA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028354,CALHA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028365,CANTONEIRA FURADA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028366,CHAPA VIRADA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028370,COMPLEMENTO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028413,BASE CÉLULA DE CARGA - SELECIONADORA DE FRUTAS (ANTIGA),,Almox Corte e Estamparia
PEÇA,,028414,ESPAÇADOR CÉLULA DE CARGA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028415,BANDEJA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028417,CHAPA SUPORTE COLUNA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028418,CALHA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028421,LONGARINA - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028423,BASE MANCAL MOTOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028424,ESTICADOR MOD MOVIDO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028425,BASE CONT ROTAÇÃO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028425,BASE CONT ROTAÇÃO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028432,CHAPA VERTICAL ESTICADOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028442,DISTANCIADOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028449,FECHAMENTO - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028458,REF TRIANGULAR BASE MANCAL - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028459,FECH LONG LONGITUDINAL - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028461,CANTONEIRA SUPERIOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028464,TUBO EIXOS - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028467,CHAPA HORIZONTAL ESTICADOR - ESTEIRA HORIZONTAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028468,FECHAMENTO CALHA MEDIANA- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028491,CHAPA EXTERNA (CORRENTE) - ELEV MENOR / ELEV MAIOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028513,CANTONEIRA DO PLÁSTICO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028518,CHAPA EXTERNA ESPECIAL (CORRENTE) - ELEV MENOR / ELEV MAIOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028703,CHAPA LAT FECHAM ANTERIOR - ELEVADOR MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028705,CHAPA TRANSV FECHAM ANTERIOR - ELEVADOR MENOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028739,FECHAMENTO LATERAL- CBHM,,Almox Corte e Estamparia
PEÇA,,028795,FECHAMENTO DA RODA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,028795,FECHAMENTO DA RODA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,028876,REFORÇO PONTA DE EIXO - CHASSI - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,028887,ORELHA DE DESCANSO - CHASSI - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,028914,BASE DO MANCAL - ESTEIRA DE REFUGO - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,028944,TUBO NIVELADOR- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029067,CINTA DO TANQUE - MAQ P/ COLHEITA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029128,FECHAMENTO DO FUEIRO- SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029131,NIVELADOR DO FECHAMENTO- PLATAFORMA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029157,CHAPA FIXAÇÃO MANGUEIRA D'ÁGUA - CONJ HIDR- TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029189,SUPORTE CENTRAL - CONJUNTO SOLDADO PRINCIPAL- PRÉ ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029191,FECHAMENTO LATERAL - CONJUNTO SOLDADO PRINCIPAL- PRÉ ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029194,SUPORTE MENOR - CONJUNTO SOLDADO PRINCIPAL- PRÉ ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029195,CHAPA SUPORTE - CONJUNTO SOLDADO PRINCIPAL- PRÉ ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029196,CORPO DO SUPORTE - SUPORTE LATERAL - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029197,ORELHA INF SUPORTE - SUPORTE LATERAL - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029198,HASTE DO SUPORTE - SUPORTE LATERAL - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029199,ORELHA SUP SUPORTE - SUPORTE LATERAL - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029200,BATEDOR DO SUPORTE - SUPORTE LATERAL - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029215,CHAPA LEVANTE BRAÇO - LEVANTE DO BRAÇO - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029220,CHAPA APOIO - APOIO REGULADOR DISCO MAIOR - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029240,ALAVANCA DE FREIO SUBSTITUTA - ENCANTEIRADOR DE 3 LINHAS,,Almox Corte e Estamparia
PEÇA,,029243,CHAPA DO REGULADOR - REGULADOR DISCO MAIOR - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029248,CHAPA FIXAÇÃO - FIXADOR DO REGULADOR - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029256,CHAPA LATERAL - SUPORTE DO BRAÇO DA RODA - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029257,CHAPA REFORÇO - SUPORTE DO BRAÇO DA RODA - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029258,CHAPA CENTRAL - SUPORTE DO BRAÇO DA RODA - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029265,ORELHA - BRAÇO DA RODA - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029266,FECHAMENTO TUBO - BRAÇO DA RODA - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029268,CHAPA AJUSTE DISCO MENOR - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029304,COMPLEM FIXAÇÃO DA RODA - PRÉ-ENCANTEIRADOR,,Almox Corte e Estamparia
PEÇA,,029499,PRENDEDOR DO TUBO DE RETORNO [MCF],,Almox Corte e Estamparia
PEÇA,,029645,CHAPA DE APOIO DA BOTOEIRA - MÓDULO CENTRAL - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029648,FIXAÇÃO TABLET - BAIA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029648,FIXAÇÃO TABLET - BAIA - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029662,"LONGARINA - PLATAFORMA S4,0ER",,Almox Corte e Estamparia
PEÇA,,029669,LONGARINA - CHASSI CARRETA ER6,,Almox Corte e Estamparia
PEÇA,,029677,CHAPA DE ENTRADA DA CORRENTE - MÓDULO MOTOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029679,TRANVERSINA DIANTEIRA - CHASSI ER6,,Almox Corte e Estamparia
PEÇA,,029682,REFORÇO DE ENTRADA DA CORRENTE - MÓDULO MOTOR - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029688,"CORPO - FECHAMENTO TRASEIRO - S4,0ER",,Almox Corte e Estamparia
PEÇA,,029726,COMPLEMENTO APOIO DO TANQUE- CHASSI - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029726,COMPLEMENTO APOIO DO TANQUE- CHASSI - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029732,FECHAMENTO CALHA 200 PARTE 1 - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029733,FECHAMENTO CALHA 200 PARTE 2 - SELECIONADORA DE FRUTAS,,Almox Corte e Estamparia
PEÇA,,029736,"CORPO DO FECHAMENTO TRASEIRO SUPERIOR - G4,0ER",,Almox Corte e Estamparia
PEÇA,,029765,SUPORTE BARRA REDONDA - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029766,BARRA REDONDA - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029768,TRANSVERSINA AUXILIAR - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
PEÇA,,029769,COMPLEMENTO SUP - PORTA BANDEJA - TRANSPLANTADEIRA,,Almox Corte e Estamparia
